pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
,2300307065,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Bridgewater,Hand Counted Paper Ballots,"March 30, 2016",446,,,TRUE,TRUE,N/A
TRUE,2300307065,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Bridgewater,Ballot Marking Device or System,"February 19, 2016",446,,,,,ExpressVote
,2300311020,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Cary,Hand Counted Paper Ballots,"March 30, 2016",154,,,TRUE,TRUE,N/A
TRUE,2300311020,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Cary,Ballot Marking Device or System,"February 19, 2016",154,,,,,ExpressVote
,2300311300,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Castle Hill,Hand Counted Paper Ballots,"March 30, 2016",300,,,TRUE,TRUE,N/A
TRUE,2300311300,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Castle Hill,Ballot Marking Device or System,"February 19, 2016",300,,,,,ExpressVote
,2300311335,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Caswell,Hand Counted Paper Ballots,"March 30, 2016",208,,,TRUE,TRUE,N/A
TRUE,2300311335,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Caswell,Ballot Marking Device or System,"February 19, 2016",208,,,,,ExpressVote
,2300312000,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Chapman,Hand Counted Paper Ballots,"March 30, 2016",330,,,TRUE,TRUE,N/A
TRUE,2300312000,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Chapman,Ballot Marking Device or System,"February 19, 2016",330,,,,,ExpressVote
,2300313900,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Connor Twp.,Optical Scan,"March 30, 2016",310,,,TRUE,TRUE,DS200
TRUE,2300313900,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Connor Twp.,Ballot Marking Device or System,"February 19, 2016",310,,,,,ExpressVote
,2300315395,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Crystal,Hand Counted Paper Ballots,"March 30, 2016",181,,,TRUE,TRUE,N/A
TRUE,2300315395,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Crystal,Ballot Marking Device or System,"February 19, 2016",181,,,,,ExpressVote
,2300315990,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Cyr Plt,Hand Counted Paper Ballots,"March 30, 2016",63,,,TRUE,TRUE,N/A
TRUE,2300315990,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Cyr Plt,Ballot Marking Device or System,"February 19, 2016",63,,,,,ExpressVote
,2300319210,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Dyer Brook,Hand Counted Paper Ballots,"March 30, 2016",173,,,TRUE,TRUE,N/A
TRUE,2300319210,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Dyer Brook,Ballot Marking Device or System,"February 19, 2016",173,,,,,ExpressVote
,2300319420,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Eagle Lake,Optical Scan,"March 30, 2016",635,,,TRUE,TRUE,DS200
TRUE,2300319420,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Eagle Lake,Ballot Marking Device or System,"February 19, 2016",635,,,,,ExpressVote
,2300321380,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Easton,Optical Scan,"March 30, 2016",924,,,TRUE,TRUE,DS200
TRUE,2300321380,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Easton,Ballot Marking Device or System,"February 19, 2016",924,,,,,ExpressVote
,2300325615,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Fort Fairfield,Optical Scan,"March 30, 2016",2326,,,TRUE,TRUE,DS200
TRUE,2300325615,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Fort Fairfield,Ballot Marking Device or System,"February 19, 2016",2326,,,,,ExpressVote
,2300325755,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Fort Kent,Optical Scan,"March 30, 2016",3021,,,TRUE,TRUE,DS200
TRUE,2300325755,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Fort Kent,Ballot Marking Device or System,"February 19, 2016",3021,,,,,ExpressVote
,2300326735,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Frenchville,Hand Counted Paper Ballots,"March 30, 2016",781,,,TRUE,TRUE,N/A
TRUE,2300326735,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Frenchville,Ballot Marking Device or System,"February 19, 2016",781,,,,,ExpressVote
,2300327120,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Garfield Plt,Hand Counted Paper Ballots,"March 30, 2016",69,,,TRUE,TRUE,N/A
TRUE,2300327120,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Garfield Plt,Ballot Marking Device or System,"February 19, 2016",69,,,,,ExpressVote
,2300327855,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Glenwood Plt,Hand Counted Paper Ballots,"March 30, 2016",5,,,TRUE,TRUE,N/A
TRUE,2300327855,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Glenwood Plt,Ballot Marking Device or System,"February 19, 2016",5,,,,,ExpressVote
,2300328590,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Grand Isle,Hand Counted Paper Ballots,"March 30, 2016",307,,,TRUE,TRUE,N/A
TRUE,2300328590,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Grand Isle,Ballot Marking Device or System,"February 19, 2016",307,,,,,ExpressVote
,2300330690,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Hamlin,Hand Counted Paper Ballots,"March 30, 2016",117,,,TRUE,TRUE,N/A
TRUE,2300330690,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Hamlin,Ballot Marking Device or System,"February 19, 2016",117,,,,,ExpressVote
,2300330725,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Hammond,Hand Counted Paper Ballots,"March 30, 2016",64,,,TRUE,TRUE,N/A
TRUE,2300330725,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Hammond,Ballot Marking Device or System,"February 19, 2016",64,,,,,ExpressVote
,2300332195,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Haynesville,Hand Counted Paper Ballots,"March 30, 2016",91,,,TRUE,TRUE,N/A
TRUE,2300332195,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Haynesville,Ballot Marking Device or System,"February 19, 2016",91,,,,,ExpressVote
,2300332685,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Hersey,Hand Counted Paper Ballots,"March 30, 2016",54,,,TRUE,TRUE,N/A
TRUE,2300332685,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Hersey,Ballot Marking Device or System,"February 19, 2016",54,,,,,ExpressVote
,2300333385,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Hodgdon,Hand Counted Paper Ballots,"March 30, 2016",880,,,TRUE,TRUE,N/A
TRUE,2300333385,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Hodgdon,Ballot Marking Device or System,"February 19, 2016",880,,,,,ExpressVote
,2300333980,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Houlton,Optical Scan,"March 30, 2016",3814,,,TRUE,TRUE,DS200
TRUE,2300333980,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Houlton,Ballot Marking Device or System,"February 19, 2016",3814,,,,,ExpressVote
,2300335065,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Island Falls,Hand Counted Paper Ballots,"March 30, 2016",595,,,TRUE,TRUE,N/A
TRUE,2300335065,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Island Falls,Ballot Marking Device or System,"February 19, 2016",595,,,,,ExpressVote
,2300339300,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Limestone,Optical Scan,"March 30, 2016",1749,,,TRUE,TRUE,DS200
TRUE,2300339300,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Limestone,Ballot Marking Device or System,"February 19, 2016",1749,,,,,ExpressVote
,2300339965,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Linneus,Hand Counted Paper Ballots,"March 30, 2016",636,,,TRUE,TRUE,N/A
TRUE,2300339965,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Linneus,Ballot Marking Device or System,"February 19, 2016",636,,,,,ExpressVote
,2300340595,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Littleton,Hand Counted Paper Ballots,"March 30, 2016",661,,,TRUE,TRUE,N/A
TRUE,2300340595,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Littleton,Ballot Marking Device or System,"February 19, 2016",661,,,,,ExpressVote
,2300341715,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Ludlow,Hand Counted Paper Ballots,"March 30, 2016",316,,,TRUE,TRUE,N/A
TRUE,2300341715,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Ludlow,Ballot Marking Device or System,"February 19, 2016",316,,,,,ExpressVote
,2300342450,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Macwahoc Plt,Hand Counted Paper Ballots,"March 30, 2016",63,,,TRUE,TRUE,N/A
TRUE,2300342450,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Macwahoc Plt,Ballot Marking Device or System,"February 19, 2016",63,,,,,ExpressVote
,2300342520,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Madawaska,Optical Scan,"March 30, 2016",3039,,,TRUE,TRUE,DS200
TRUE,2300342520,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Madawaska,Ballot Marking Device or System,"February 19, 2016",3039,,,,,ExpressVote
,2300343255,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Mapleton,Optical Scan,"March 30, 2016",1371,,,TRUE,TRUE,DS200
TRUE,2300343255,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Mapleton,Ballot Marking Device or System,"February 19, 2016",1371,,,,,ExpressVote
,2300343710,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Mars Hill,Optical Scan,"March 30, 2016",1086,,,TRUE,TRUE,DS200
TRUE,2300343710,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Mars Hill,Ballot Marking Device or System,"February 19, 2016",1086,,,,,ExpressVote
,2300343990,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Masardis,Hand Counted Paper Ballots,"March 30, 2016",173,,,TRUE,TRUE,N/A
TRUE,2300343990,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Masardis,Ballot Marking Device or System,"February 19, 2016",173,,,,,ExpressVote
,2300345180,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Merrill,Hand Counted Paper Ballots,"March 30, 2016",164,,,TRUE,TRUE,N/A
TRUE,2300345180,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Merrill,Ballot Marking Device or System,"February 19, 2016",164,,,,,ExpressVote
,2300346685,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Monticello,Hand Counted Paper Ballots,"March 30, 2016",566,,,TRUE,TRUE,N/A
TRUE,2300346685,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Monticello,Ballot Marking Device or System,"February 19, 2016",566,,,,,ExpressVote
,2300347175,,Aroostook,Town,Warren Stewart,,Not Applicable,,,https://www.verifiedvoting.org/wp-content/uploads/2016/03/2016_DS200-Towns-and-Precincts.xlsx,ME,,TRUE,,TRUE,Moro Plt,Hand Counted Paper Ballots,"March 30, 2016",39,,,TRUE,TRUE,N/A
TRUE,2300347175,,Aroostook,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.pressherald.com/2016/02/17/new-accessible-voting-system-will-accommodate-voters-with-disabilities/,ME,,,,,Moro Plt,Ballot Marking Device or System,"February 19, 2016",39,,,,,ExpressVote
