fips_code,state,county,division,jurisdiction_type,equip_type,make,model,pp_std,pp_std_pc,pp_std_cc,pp_acc,pp_acc_pc,pp_acc_cc,ev_std,ev_acc,abs_ballots,prov_ballots,all_vbm,vbm_acc,other,source,date_obtained,coder
2119300000,KY,Perry,,County,DRE-Dial,Hart InterCivic,eSlate,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119300000,KY,Perry,,County,Optical Scan,Hart InterCivic,eScan,,,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119300000,KY,Perry,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119500000,KY,Pike,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119500000,KY,Pike,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119500000,KY,Pike,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119700000,KY,Powell,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119700000,KY,Powell,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119700000,KY,Powell,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119900000,KY,Pulaski,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119900000,KY,Pulaski,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2119900000,KY,Pulaski,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120100000,KY,Robertson,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120100000,KY,Robertson,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120100000,KY,Robertson,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120300000,KY,Rockcastle,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120300000,KY,Rockcastle,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120300000,KY,Rockcastle,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120500000,KY,Rowan,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120500000,KY,Rowan,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120500000,KY,Rowan,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120700000,KY,Russell,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120700000,KY,Russell,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120900000,KY,Scott,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120900000,KY,Scott,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2120900000,KY,Scott,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121100000,KY,Shelby,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121100000,KY,Shelby,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121100000,KY,Shelby,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121300000,KY,Simpson,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121300000,KY,Simpson,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121300000,KY,Simpson,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121500000,KY,Spencer,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121500000,KY,Spencer,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121500000,KY,Spencer,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121700000,KY,Taylor,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121700000,KY,Taylor,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121700000,KY,Taylor,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121900000,KY,Todd,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121900000,KY,Todd,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2121900000,KY,Todd,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122100000,KY,Trigg,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122100000,KY,Trigg,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122100000,KY,Trigg,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122300000,KY,Trimble,,County,DRE-Dial,Hart InterCivic,eSlate,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122300000,KY,Trimble,,County,Optical Scan,Hart InterCivic,eScan,,,,,,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122300000,KY,Trimble,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122500000,KY,Union,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122500000,KY,Union,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122500000,KY,Union,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122700000,KY,Warren,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122700000,KY,Warren,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122700000,KY,Warren,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122900000,KY,Washington,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122900000,KY,Washington,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2122900000,KY,Washington,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123100000,KY,Wayne,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123100000,KY,Wayne,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123100000,KY,Wayne,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123300000,KY,Webster,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123300000,KY,Webster,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123300000,KY,Webster,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123500000,KY,Whitley,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123500000,KY,Whitley,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123500000,KY,Whitley,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123700000,KY,Wolfe,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123700000,KY,Wolfe,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123700000,KY,Wolfe,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123900000,KY,Woodford,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123900000,KY,Woodford,,County,DRE-Dial,Hart InterCivic,eSlate,,,,TRUE,TRUE,,,,,,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2123900000,KY,Woodford,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://elect.ky.gov/SiteCollectionDocuments/Voting%20Equipment%20by%20County/Voting%20Equipment%20by%20County.pdf,"January 16, 2016",Warren Stewart
2100000000,KY,Kentucky,,State,,,,,,,,,,,,,,,,,,,
2200100000,LA,Acadia,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200100000,LA,Acadia,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200100000,LA,Acadia,,Parish,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,,,,TRUE,TRUE,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200300000,LA,Allen,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200300000,LA,Allen,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200300000,LA,Allen,,Parish,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,,,,TRUE,TRUE,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200500000,LA,Ascension,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200500000,LA,Ascension,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200500000,LA,Ascension,,Parish,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,,,,TRUE,TRUE,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200700000,LA,Assumption,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200700000,LA,Assumption,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200700000,LA,Assumption,,Parish,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,,,,TRUE,TRUE,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200900000,LA,Avoyelles,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200900000,LA,Avoyelles,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2200900000,LA,Avoyelles,,Parish,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,,,,TRUE,TRUE,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2201100000,LA,Beauregard,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2201100000,LA,Beauregard,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2201100000,LA,Beauregard,,Parish,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,,,,TRUE,TRUE,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2201300000,LA,Bienville,,Parish,DRE-Push Button,Sequoia (Dominion),AVC Advantage,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
2201300000,LA,Bienville,,Parish,Optical Scan,Dominion Voting Systems,ImageCast Central,,,,,,,,,TRUE,,,,,http://www.dominionvoting.com/field/louisiana,"January 16, 2016",Warren Stewart
